OrderID,OrderDate,PropertyID,ProductID,Quantity,Sales
1606,23-08-2015,19,6,2,80
1607,23-08-2015,20,78,3,60
1608,23-08-2015,13,21,1,50
1609,23-08-2015,19,81,2,6
1610,23-08-2015,13,23,1,85
1611,24-08-2015,7,81,2,6
1612,24-08-2015,4,64,3,81
1613,24-08-2015,14,78,3,60
1614,24-08-2015,17,34,1,5
1615,24-08-2015,13,68,3,90
1616,24-08-2015,15,14,2,30
1617,24-08-2015,16,53,3,60
1618,25-08-2015,14,33,2,20
1619,25-08-2015,2,89,1,45
1620,25-08-2015,11,82,1,60
1621,25-08-2015,1,14,3,45
1622,25-08-2015,11,36,2,230
1623,25-08-2015,3,5,3,120
1624,25-08-2015,8,32,2,28
1625,25-08-2015,17,17,2,36
1626,25-08-2015,15,49,1,27
1627,25-08-2015,3,45,3,306
1628,26-08-2015,20,20,3,90
1629,26-08-2015,7,92,3,60
1630,26-08-2015,1,24,2,48
1631,26-08-2015,2,42,3,210
1632,26-08-2015,3,21,1,50
1633,26-08-2015,10,20,1,30
1634,26-08-2015,6,24,2,48
1635,26-08-2015,2,40,2,238
1636,26-08-2015,8,53,1,20
1637,27-08-2015,14,55,3,600
1638,27-08-2015,9,18,3,72
1639,27-08-2015,5,75,1,25
1640,27-08-2015,5,53,2,40
1641,27-08-2015,5,36,1,115
1642,27-08-2015,10,85,2,160
1643,28-08-2015,1,48,2,80
1644,29-08-2015,8,10,3,57
1645,29-08-2015,1,20,1,30
1646,30-08-2015,1,30,2,12
1647,30-08-2015,2,82,2,120
1648,30-08-2015,15,30,1,6
1649,30-08-2015,15,64,2,54
1650,30-08-2015,17,2,1,5
1651,30-08-2015,16,1,3,27
1652,30-08-2015,14,57,2,140
1653,30-08-2015,2,79,2,206
1654,30-08-2015,18,34,3,15
1655,30-08-2015,17,70,2,234
1656,31-08-2015,4,1,1,9
1657,31-08-2015,8,23,2,170
1658,31-08-2015,15,84,2,150
1659,31-08-2015,4,21,1,50
1660,31-08-2015,2,71,3,51
1661,01-09-2015,15,68,2,60
1662,01-09-2015,15,71,2,34
1663,01-09-2015,17,6,1,40
1664,01-09-2015,19,68,3,90
1665,01-09-2015,10,85,2,160
1666,02-09-2015,5,84,2,150
1667,02-09-2015,14,86,2,430
1668,02-09-2015,9,26,1,13
1669,02-09-2015,20,64,2,54
1670,02-09-2015,4,25,2,56
1671,02-09-2015,20,84,2,150
1672,02-09-2015,9,50,2,66
1673,02-09-2015,19,19,1,17
1674,02-09-2015,18,2,3,15
1675,02-09-2015,3,91,3,42
1676,02-09-2015,20,46,3,345
1677,02-09-2015,13,90,2,276
1678,02-09-2015,16,6,2,80
1679,03-09-2015,6,4,1,40
1680,03-09-2015,4,3,1,3
1681,03-09-2015,20,79,2,206
1682,03-09-2015,13,60,2,390
1683,03-09-2015,9,73,1,15
1684,03-09-2015,5,61,1,8
1685,04-09-2015,6,78,3,60
1686,04-09-2015,14,4,2,80
1687,04-09-2015,14,4,1,40
1688,04-09-2015,12,20,2,60
1689,04-09-2015,16,46,1,115
1690,04-09-2015,2,7,1,35
1691,04-09-2015,4,77,2,80
1692,05-09-2015,7,80,3,81
1693,05-09-2015,12,35,1,25
1694,05-09-2015,16,2,1,5
1695,05-09-2015,7,71,2,34
1696,05-09-2015,12,83,1,60
1697,06-09-2015,14,59,3,42
1698,06-09-2015,20,4,3,120
1699,06-09-2015,4,66,1,21
1700,06-09-2015,2,24,3,72
1701,06-09-2015,2,94,3,210
1702,06-09-2015,3,26,2,26
1703,06-09-2015,15,61,2,16
1704,06-09-2015,20,38,2,500
1705,06-09-2015,1,7,3,105
1706,06-09-2015,8,55,2,400
1707,07-09-2015,13,6,1,40
1708,07-09-2015,2,44,2,110
1709,07-09-2015,18,71,1,17
1710,07-09-2015,12,62,2,404
1711,07-09-2015,4,87,2,60
1712,07-09-2015,17,72,3,36
1713,07-09-2015,12,27,2,16
1714,08-09-2015,3,28,3,24
1715,08-09-2015,2,26,3,39
1716,08-09-2015,13,40,1,119
1717,08-09-2015,20,74,2,70
1718,09-09-2015,13,59,3,42
1719,09-09-2015,17,82,3,180
1720,09-09-2015,11,29,3,18
1721,09-09-2015,15,64,1,27
1722,09-09-2015,4,56,3,114
1723,09-09-2015,1,37,3,900
1724,10-09-2015,3,81,1,3
1725,10-09-2015,1,14,2,30
1726,10-09-2015,12,62,1,202
1727,10-09-2015,13,33,2,20
1728,10-09-2015,4,22,2,6
1729,10-09-2015,14,11,1,10
1730,10-09-2015,9,76,2,160
1731,11-09-2015,2,4,2,80
1732,11-09-2015,3,94,1,70
1733,11-09-2015,20,22,3,9
1734,11-09-2015,9,4,3,120
1735,11-09-2015,15,82,3,180
1736,12-09-2015,5,89,3,135
1737,12-09-2015,4,34,3,15
1738,12-09-2015,7,1,3,27
1739,12-09-2015,9,19,2,34
1740,12-09-2015,16,30,2,12
1741,12-09-2015,18,19,1,17
1742,12-09-2015,5,81,3,9
1743,13-09-2015,5,45,3,306
1744,13-09-2015,2,10,2,38
1745,13-09-2015,12,26,3,39
1746,13-09-2015,8,28,1,8
1747,14-09-2015,14,46,2,230
1748,14-09-2015,1,79,3,309
1749,14-09-2015,17,2,2,10
1750,14-09-2015,15,66,1,21
1751,14-09-2015,2,37,2,600
1752,15-09-2015,18,59,1,14
1753,15-09-2015,15,81,2,6
1754,15-09-2015,5,45,3,306
1755,15-09-2015,12,46,2,230
1756,15-09-2015,9,91,2,28
1757,15-09-2015,10,33,3,30
1758,16-09-2015,9,58,2,170
1759,16-09-2015,15,53,3,60
1760,16-09-2015,17,5,3,120
1761,16-09-2015,2,19,2,34
1762,16-09-2015,13,1,3,27
1763,16-09-2015,11,89,3,135
1764,16-09-2015,16,40,3,357
1765,17-09-2015,13,17,1,18
1766,17-09-2015,17,21,3,150
1767,17-09-2015,16,14,2,30
1768,17-09-2015,8,17,3,54
1769,17-09-2015,8,94,1,70
1770,17-09-2015,12,44,2,110
1771,18-09-2015,15,41,3,255
1772,18-09-2015,16,49,3,81
1773,18-09-2015,17,65,1,89
1774,18-09-2015,5,37,3,900
1775,18-09-2015,8,48,3,120
1776,18-09-2015,3,23,1,85
1777,18-09-2015,13,67,3,30
1778,19-09-2015,4,27,3,24
1779,19-09-2015,8,79,3,309
1780,19-09-2015,17,77,1,40
1781,19-09-2015,3,11,2,20
1782,20-09-2015,12,62,2,404
1783,20-09-2015,16,94,3,210
1784,20-09-2015,7,32,3,42
1785,20-09-2015,9,21,2,100
1786,20-09-2015,3,82,3,180
1787,20-09-2015,11,43,2,76
1788,20-09-2015,1,33,2,20
1789,20-09-2015,3,72,1,12
1790,21-09-2015,16,85,2,160
1791,21-09-2015,12,58,3,255
1792,21-09-2015,18,51,2,170
1793,21-09-2015,2,9,3,42
1794,21-09-2015,16,67,3,30
1795,21-09-2015,5,57,3,210
1796,21-09-2015,3,39,1,45
1797,22-09-2015,16,6,2,80
1798,22-09-2015,7,52,2,36
1799,22-09-2015,13,82,3,180
1800,22-09-2015,14,64,2,54
1801,22-09-2015,10,21,2,100
1802,23-09-2015,10,6,2,80
1803,23-09-2015,3,48,3,120
1804,23-09-2015,20,24,1,24
1805,23-09-2015,14,60,2,390
1806,23-09-2015,14,75,1,25
1807,23-09-2015,19,59,1,14
1808,23-09-2015,12,41,2,170
1809,24-09-2015,8,78,1,20
1810,24-09-2015,7,19,2,34
1811,24-09-2015,15,55,3,600
1812,24-09-2015,2,20,3,90
1813,24-09-2015,3,60,3,585
1814,24-09-2015,11,13,2,40
1815,25-09-2015,20,73,3,45
1816,25-09-2015,9,77,3,120
1817,25-09-2015,17,78,2,40
1818,25-09-2015,12,17,2,36
1819,25-09-2015,13,87,2,60
1820,26-09-2015,1,56,2,76
1821,26-09-2015,6,13,1,20
1822,26-09-2015,2,21,1,50
1823,26-09-2015,8,73,1,15
1824,26-09-2015,16,2,1,5
1825,26-09-2015,16,50,1,33
1826,26-09-2015,10,31,2,40
1827,26-09-2015,8,17,3,54
1828,26-09-2015,14,69,3,123
1829,27-09-2015,2,26,3,39
1830,27-09-2015,8,42,3,210
1831,27-09-2015,7,26,2,26
1832,27-09-2015,11,2,3,15
1833,27-09-2015,13,66,2,42
1834,28-09-2015,8,75,1,25
1835,28-09-2015,2,6,2,80
1836,28-09-2015,19,54,1,150
1837,28-09-2015,9,94,3,210
1838,28-09-2015,18,3,3,9
1839,28-09-2015,20,48,1,40
1840,28-09-2015,17,52,3,54
1841,28-09-2015,5,38,1,250
1842,28-09-2015,9,62,3,606
1843,28-09-2015,12,55,2,400
1844,28-09-2015,12,28,3,24
1845,28-09-2015,6,9,1,14
1846,28-09-2015,10,43,1,38
1847,28-09-2015,9,76,3,240
1848,29-09-2015,18,6,1,40
1849,29-09-2015,1,66,1,21
1850,29-09-2015,19,17,1,18
1851,29-09-2015,19,1,3,27
1852,30-09-2015,2,76,3,240
1853,30-09-2015,18,71,1,17
1854,30-09-2015,4,29,3,18
1855,30-09-2015,14,17,2,36
1856,30-09-2015,5,55,2,400
1857,30-09-2015,17,3,3,9
1858,01-10-2015,8,49,3,81
1859,01-10-2015,15,25,1,28
1860,01-10-2015,17,89,2,90
1861,01-10-2015,8,29,1,6
1862,01-10-2015,12,23,1,85
1863,01-10-2015,17,11,2,20
1864,02-10-2015,16,57,2,140
1865,02-10-2015,9,21,3,150
1866,02-10-2015,14,82,3,180
1867,02-10-2015,7,15,2,48
1868,02-10-2015,2,28,3,24
1869,02-10-2015,10,1,3,27
1870,02-10-2015,5,22,2,6
1871,03-10-2015,11,55,1,200
1872,03-10-2015,19,88,2,12
1873,03-10-2015,1,55,1,200
1874,03-10-2015,7,81,3,9
1875,03-10-2015,8,14,3,45
1876,03-10-2015,8,93,1,85
1877,03-10-2015,19,43,1,38
1878,03-10-2015,1,3,3,9
1879,04-10-2015,9,5,1,40
1880,04-10-2015,11,29,2,12
1881,04-10-2015,18,6,2,80
1882,04-10-2015,13,65,2,178
1883,04-10-2015,11,35,3,75
1884,04-10-2015,13,8,3,105
1885,05-10-2015,1,7,3,105
1886,05-10-2015,12,68,2,60
1887,05-10-2015,6,9,3,42
1888,05-10-2015,16,49,2,54
1889,05-10-2015,4,29,3,18
1890,06-10-2015,4,94,3,210
1891,06-10-2015,16,30,2,12
1892,06-10-2015,10,20,2,60
1893,06-10-2015,13,45,1,102
1894,06-10-2015,18,35,3,75
1895,06-10-2015,10,13,3,60
1896,06-10-2015,19,36,1,115
1897,06-10-2015,19,65,1,89
1898,06-10-2015,11,85,3,240
1899,06-10-2015,19,88,1,6
1900,07-10-2015,12,82,3,180
1901,07-10-2015,7,22,1,3
1902,07-10-2015,6,46,1,115
1903,07-10-2015,5,3,2,6
1904,07-10-2015,19,4,1,40
1905,08-10-2015,19,37,2,600
1906,08-10-2015,10,34,2,10
1907,08-10-2015,20,41,3,255
1908,08-10-2015,18,89,1,45
1909,08-10-2015,8,45,3,306
1910,08-10-2015,8,22,2,6
1911,08-10-2015,3,77,1,40
1912,08-10-2015,18,85,1,80
1913,08-10-2015,17,86,2,430
1914,08-10-2015,11,49,3,81
1915,08-10-2015,3,47,2,150
1916,09-10-2015,8,60,3,585
1917,09-10-2015,17,77,3,120
1918,09-10-2015,6,47,1,75
1919,09-10-2015,13,12,2,58
1920,09-10-2015,18,72,1,12
1921,09-10-2015,3,61,3,24
1922,09-10-2015,8,68,3,90
1923,09-10-2015,3,54,3,450
1924,09-10-2015,6,63,3,81
1925,10-10-2015,18,51,2,170
1926,10-10-2015,14,63,2,54
1927,10-10-2015,5,65,2,178
1928,10-10-2015,9,35,3,75
1929,11-10-2015,1,4,1,40
1930,11-10-2015,20,1,2,18
1931,11-10-2015,15,62,3,606
1932,11-10-2015,18,67,3,30
1933,11-10-2015,1,48,3,120
1934,11-10-2015,11,84,3,225
1935,11-10-2015,5,13,3,60
1936,11-10-2015,12,59,3,42
1937,11-10-2015,15,50,3,99
1938,12-10-2015,3,89,1,45
1939,12-10-2015,2,25,3,84
1940,12-10-2015,5,26,3,39
1941,12-10-2015,4,44,3,165
1942,12-10-2015,13,27,3,24
1943,12-10-2015,4,56,3,114
1944,12-10-2015,7,86,2,430
1945,12-10-2015,4,49,3,81
1946,13-10-2015,15,69,3,123
1947,13-10-2015,13,44,2,110
1948,13-10-2015,7,63,3,81
1949,13-10-2015,2,1,3,27
1950,13-10-2015,6,48,2,80
1951,13-10-2015,19,77,1,40
1952,13-10-2015,15,48,3,120
1953,13-10-2015,15,39,3,135
1954,13-10-2015,12,3,3,9
1955,13-10-2015,16,25,1,28
1956,13-10-2015,7,41,2,170
1957,13-10-2015,11,10,1,19
1958,14-10-2015,12,83,3,180
1959,14-10-2015,14,68,2,60
1960,14-10-2015,18,60,3,585
1961,14-10-2015,5,32,3,42
1962,14-10-2015,18,11,1,10
1963,14-10-2015,12,53,3,60
1964,14-10-2015,5,84,3,225
1965,14-10-2015,2,76,2,160
1966,14-10-2015,8,74,1,35
1967,14-10-2015,8,69,2,82
1968,14-10-2015,12,94,1,70
1969,14-10-2015,8,38,1,250
1970,15-10-2015,17,66,1,21
1971,15-10-2015,8,61,3,24
1972,16-10-2015,7,93,3,255
1973,16-10-2015,10,33,1,10
1974,16-10-2015,3,55,1,200
1975,16-10-2015,11,30,2,12
1976,16-10-2015,20,51,3,255
1977,16-10-2015,2,92,2,40
1978,16-10-2015,5,90,1,138
1979,16-10-2015,4,38,3,750
1980,17-10-2015,12,37,3,900
1981,17-10-2015,1,49,1,27
1982,17-10-2015,14,71,1,17
1983,17-10-2015,4,22,1,3
1984,17-10-2015,4,49,3,81
1985,17-10-2015,3,59,1,14
1986,17-10-2015,2,69,3,123
1987,17-10-2015,9,66,1,21
1988,17-10-2015,2,91,1,14
1989,17-10-2015,6,42,3,210
1990,17-10-2015,3,7,1,35
1991,17-10-2015,16,53,2,40
1992,18-10-2015,20,41,2,170
1993,18-10-2015,1,90,3,414
1994,18-10-2015,4,39,1,45
1995,18-10-2015,14,84,2,150
1996,18-10-2015,11,43,2,76
1997,18-10-2015,19,59,3,42
1998,18-10-2015,12,60,1,195
1999,19-10-2015,8,90,3,414
2000,19-10-2015,19,27,1,8
2001,19-10-2015,19,24,1,24
2002,19-10-2015,12,28,2,16
2003,20-10-2015,5,24,1,24
2004,21-10-2015,9,42,2,140
2005,21-10-2015,20,43,1,38
2006,21-10-2015,1,26,2,26
2007,21-10-2015,2,24,3,72
2008,21-10-2015,10,8,1,35
2009,21-10-2015,3,34,2,10
2010,22-10-2015,2,92,2,40
2011,22-10-2015,4,35,1,25
2012,22-10-2015,16,93,1,85
2013,22-10-2015,17,9,2,28
2014,22-10-2015,18,50,1,33
2015,22-10-2015,5,93,3,255
2016,23-10-2015,9,51,3,255
2017,23-10-2015,6,91,1,14
2018,23-10-2015,10,9,1,14
2019,23-10-2015,13,57,3,210
2020,23-10-2015,12,94,3,210
2021,24-10-2015,4,66,2,42
2022,24-10-2015,8,47,2,150
2023,24-10-2015,12,78,2,40
2024,24-10-2015,5,94,1,70
2025,24-10-2015,13,2,1,5
2026,25-10-2015,14,65,1,89
2027,25-10-2015,2,81,1,3
2028,25-10-2015,5,48,3,120
2029,25-10-2015,12,75,2,50
2030,25-10-2015,16,62,2,404
2031,25-10-2015,9,9,3,42
2032,25-10-2015,8,74,1,35
2033,25-10-2015,7,54,1,150
2034,26-10-2015,1,76,1,80
2035,26-10-2015,8,91,1,14
2036,26-10-2015,2,81,2,6
2037,26-10-2015,17,23,2,170
2038,26-10-2015,14,27,3,24
2039,26-10-2015,11,25,1,28
2040,27-10-2015,18,93,3,255
2041,27-10-2015,7,21,1,50
2042,27-10-2015,14,58,1,85
2043,27-10-2015,2,71,1,17
2044,27-10-2015,1,15,2,48
2045,28-10-2015,6,36,3,345
2046,28-10-2015,4,84,2,150
2047,28-10-2015,17,91,1,14
2048,28-10-2015,5,66,1,21
2049,28-10-2015,19,48,3,120
2050,28-10-2015,19,91,2,28
2051,28-10-2015,2,53,1,20
2052,28-10-2015,13,71,3,51
2053,29-10-2015,5,60,1,195
2054,29-10-2015,3,53,1,20
2055,29-10-2015,14,39,2,90
2056,29-10-2015,10,28,2,16
2057,29-10-2015,4,23,3,255
2058,29-10-2015,19,65,3,267
2059,29-10-2015,19,11,2,20
2060,30-10-2015,16,62,1,202
2061,30-10-2015,9,50,1,33
2062,30-10-2015,11,52,1,18
2063,30-10-2015,9,83,2,120
2064,30-10-2015,20,19,2,34
2065,30-10-2015,20,57,2,140
2066,30-10-2015,1,12,3,87
2067,30-10-2015,1,20,2,60
2068,31-10-2015,12,52,3,54
2069,31-10-2015,13,61,1,8
2070,31-10-2015,12,56,2,76
2071,31-10-2015,10,18,3,72
2072,31-10-2015,15,42,3,210
2073,31-10-2015,19,94,3,210
2074,01-11-2015,12,63,2,54
2075,01-11-2015,11,56,3,114
2076,01-11-2015,6,68,3,90
2077,01-11-2015,15,64,2,54
2078,01-11-2015,17,93,3,255
2079,01-11-2015,6,27,3,24
2080,02-11-2015,15,87,3,90
2081,02-11-2015,13,38,1,250
2082,02-11-2015,9,19,3,51
2083,02-11-2015,10,5,2,80
2084,02-11-2015,19,82,2,120
2085,02-11-2015,12,80,3,81
2086,03-11-2015,5,84,3,225
2087,03-11-2015,19,43,1,38
2088,03-11-2015,17,76,1,80
2089,03-11-2015,10,18,1,24
2090,03-11-2015,17,46,3,345
2091,03-11-2015,7,7,1,35
2092,03-11-2015,11,30,2,12
2093,03-11-2015,12,37,3,900
2094,04-11-2015,17,56,2,76
2095,04-11-2015,15,86,3,645
2096,04-11-2015,14,85,1,80
2097,04-11-2015,3,93,2,170
2098,04-11-2015,15,74,3,105
2099,04-11-2015,17,19,1,17
2100,04-11-2015,10,16,1,40
2101,05-11-2015,15,92,3,60
2102,05-11-2015,12,43,3,114
2103,05-11-2015,2,79,3,309
2104,05-11-2015,4,94,1,70
2105,06-11-2015,19,3,1,3
2106,06-11-2015,15,79,3,309
2107,06-11-2015,10,86,3,645
2108,06-11-2015,15,20,2,60
2109,06-11-2015,20,83,3,180
2110,06-11-2015,15,54,1,150
2111,06-11-2015,9,34,2,10
2112,07-11-2015,11,52,1,18
2113,07-11-2015,16,81,2,6
2114,07-11-2015,6,92,2,40
2115,07-11-2015,18,54,2,300
2116,07-11-2015,5,87,2,60
2117,08-11-2015,17,13,2,40
2118,08-11-2015,11,71,1,17
2119,08-11-2015,7,57,1,70
2120,08-11-2015,8,11,3,30
2121,08-11-2015,13,94,2,140
2122,08-11-2015,17,17,2,36
2123,08-11-2015,18,19,1,17
2124,09-11-2015,3,8,3,105
2125,09-11-2015,3,30,3,18
2126,09-11-2015,14,33,2,20
2127,09-11-2015,2,8,3,105
2128,09-11-2015,5,41,2,170
2129,09-11-2015,6,31,1,20
2130,09-11-2015,15,92,1,20
2131,09-11-2015,6,85,3,240
2132,10-11-2015,2,58,3,255
2133,10-11-2015,15,51,2,170
2134,10-11-2015,13,21,2,100
2135,10-11-2015,10,21,1,50
2136,11-11-2015,6,92,1,20
2137,11-11-2015,19,69,3,123
2138,11-11-2015,19,14,3,45
2139,11-11-2015,11,3,2,6
2140,11-11-2015,13,80,3,81
2141,11-11-2015,10,68,2,60
2142,11-11-2015,15,52,1,18
2143,11-11-2015,10,91,3,42
2144,11-11-2015,15,38,1,250
2145,11-11-2015,3,20,2,60
2146,11-11-2015,7,42,2,140
2147,12-11-2015,11,68,1,30
2148,12-11-2015,7,17,1,18
2149,12-11-2015,20,68,1,30
2150,12-11-2015,10,37,1,300
2151,12-11-2015,13,32,1,14
2152,12-11-2015,9,3,2,6
2153,12-11-2015,11,7,1,35
2154,12-11-2015,6,37,3,900
2155,13-11-2015,13,58,2,170
2156,13-11-2015,17,65,3,267
2157,13-11-2015,15,56,2,76
2158,13-11-2015,3,65,3,267
2159,13-11-2015,14,44,2,110
2160,13-11-2015,5,4,2,80
2161,13-11-2015,13,24,1,24
2162,13-11-2015,16,18,2,48
2163,13-11-2015,15,6,3,120
2164,14-11-2015,3,56,1,38
2165,14-11-2015,6,66,1,21
2166,14-11-2015,12,77,2,80
2167,14-11-2015,17,47,3,225
2168,14-11-2015,2,21,2,100
2169,15-11-2015,6,59,2,28
2170,15-11-2015,12,21,1,50
2171,15-11-2015,9,46,3,345
2172,15-11-2015,15,58,2,170
2173,15-11-2015,20,57,3,210
2174,15-11-2015,3,74,2,70
2175,15-11-2015,7,65,3,267
2176,15-11-2015,6,35,3,75
2177,15-11-2015,7,1,1,9
2178,15-11-2015,4,48,3,120
2179,15-11-2015,15,13,3,60
2180,15-11-2015,12,93,2,170
2181,15-11-2015,5,88,1,6
2182,16-11-2015,17,64,3,81
2183,16-11-2015,15,32,3,42
2184,16-11-2015,9,25,2,56
2185,16-11-2015,4,25,3,84
2186,16-11-2015,9,46,2,230
2187,17-11-2015,6,54,3,450
2188,17-11-2015,16,13,2,40
2189,17-11-2015,19,2,3,15
2190,17-11-2015,15,70,2,234
2191,17-11-2015,10,36,2,230
2192,17-11-2015,10,42,3,210
2193,17-11-2015,12,40,2,238
2194,17-11-2015,8,78,1,20
2195,17-11-2015,19,92,2,40
2196,17-11-2015,19,84,2,150
2197,18-11-2015,14,61,2,16
2198,18-11-2015,5,45,2,204
2199,18-11-2015,11,77,1,40
2200,18-11-2015,10,63,3,81
2201,18-11-2015,8,12,3,87
2202,18-11-2015,11,78,3,60
2203,19-11-2015,14,58,3,255
2204,19-11-2015,4,40,2,238
2205,19-11-2015,12,29,1,6
2206,19-11-2015,1,25,2,56
2207,19-11-2015,7,59,2,28
2208,19-11-2015,16,85,1,80
2209,19-11-2015,2,26,1,13
2210,19-11-2015,9,48,3,120
2211,19-11-2015,9,47,1,75
2212,19-11-2015,13,50,2,66
2213,19-11-2015,16,74,1,35
2214,20-11-2015,10,80,2,54
2215,20-11-2015,18,77,2,80
2216,20-11-2015,4,35,1,25
2217,20-11-2015,7,16,3,120
2218,20-11-2015,13,49,3,81
2219,20-11-2015,5,18,2,48
2220,20-11-2015,19,14,2,30
2221,20-11-2015,3,23,3,255
2222,20-11-2015,15,74,3,105
2223,21-11-2015,19,94,3,210
2224,21-11-2015,9,44,2,110
2225,21-11-2015,19,29,1,6
2226,21-11-2015,4,89,3,135
2227,21-11-2015,2,5,3,120
2228,21-11-2015,17,76,1,80
2229,21-11-2015,13,65,2,178
2230,21-11-2015,3,92,2,40
2231,21-11-2015,16,28,3,24
2232,22-11-2015,4,6,2,80
2233,22-11-2015,8,52,1,18
2234,22-11-2015,18,78,3,60
2235,22-11-2015,8,53,3,60
2236,22-11-2015,20,86,2,430
2237,23-11-2015,11,93,3,255
2238,23-11-2015,7,37,2,600
2239,23-11-2015,12,15,3,72
2240,23-11-2015,16,2,1,5
2241,23-11-2015,14,94,1,70
2242,23-11-2015,10,10,1,19
2243,23-11-2015,9,13,2,40
2244,23-11-2015,8,47,2,150
2245,24-11-2015,13,65,1,89
2246,24-11-2015,6,15,3,72
2247,24-11-2015,14,77,2,80
2248,24-11-2015,7,46,1,115
2249,24-11-2015,12,56,2,76
2250,24-11-2015,9,52,2,36
2251,24-11-2015,14,54,3,450
2252,24-11-2015,14,36,1,115
2253,24-11-2015,3,10,3,57
2254,25-11-2015,9,48,2,80
2255,25-11-2015,19,77,1,40
2256,25-11-2015,15,13,1,20
2257,25-11-2015,20,7,1,35
2258,25-11-2015,20,80,2,54
2259,25-11-2015,2,92,3,60
2260,25-11-2015,3,56,3,114
2261,26-11-2015,13,53,2,40
2262,26-11-2015,11,71,3,51
2263,26-11-2015,11,3,3,9
2264,26-11-2015,1,20,2,60
2265,26-11-2015,13,83,1,60
2266,26-11-2015,18,4,2,80
2267,27-11-2015,14,69,3,123
2268,27-11-2015,18,37,3,900
2269,27-11-2015,20,30,3,18
2270,27-11-2015,17,84,3,225
2271,27-11-2015,3,42,2,140
2272,27-11-2015,6,38,2,500
2273,28-11-2015,3,78,2,40
2274,28-11-2015,6,80,1,27
2275,28-11-2015,14,80,1,27
2276,29-11-2015,4,73,1,15
2277,29-11-2015,20,28,2,16
2278,29-11-2015,14,3,1,3
2279,29-11-2015,10,14,2,30
2280,29-11-2015,6,44,2,110
2281,29-11-2015,15,56,3,114
2282,29-11-2015,9,18,3,72
2283,29-11-2015,19,58,2,170
2284,29-11-2015,14,12,1,29
2285,30-11-2015,9,94,1,70
2286,30-11-2015,11,3,1,3
2287,30-11-2015,2,36,3,345
2288,30-11-2015,15,60,3,585
2289,30-11-2015,10,53,1,20
2290,30-11-2015,10,13,2,40
2291,30-11-2015,12,13,3,60
2292,30-11-2015,1,62,1,202
2293,30-11-2015,19,13,2,40
2294,01-12-2015,9,67,1,10
2295,01-12-2015,9,22,3,9
2296,01-12-2015,1,4,1,40
2297,01-12-2015,3,83,3,180
2298,01-12-2015,4,55,1,200
2299,01-12-2015,3,54,3,450
2300,01-12-2015,16,24,2,48
2301,01-12-2015,11,72,1,12
2302,01-12-2015,6,68,1,30
2303,01-12-2015,13,2,1,5
2304,02-12-2015,9,83,2,120
2305,02-12-2015,12,30,2,12
2306,02-12-2015,4,55,3,600
2307,03-12-2015,4,38,3,750
2308,03-12-2015,15,89,2,90
2309,03-12-2015,15,41,1,85
2310,03-12-2015,3,84,3,225
2311,03-12-2015,5,40,1,119
2312,03-12-2015,4,88,3,18
2313,04-12-2015,10,58,2,170
2314,04-12-2015,19,51,2,170
2315,04-12-2015,20,54,3,450
2316,04-12-2015,9,16,1,40
2317,04-12-2015,5,60,1,195
2318,04-12-2015,14,90,1,138
2319,04-12-2015,3,60,3,585
2320,04-12-2015,17,38,3,750
2321,04-12-2015,9,68,2,60
2322,04-12-2015,10,9,3,42
2323,04-12-2015,1,33,1,10
2324,04-12-2015,13,16,2,80
2325,05-12-2015,8,41,2,170
2326,05-12-2015,3,63,1,27
2327,05-12-2015,1,57,1,70
2328,05-12-2015,1,61,1,8
2329,05-12-2015,11,34,1,5
2330,06-12-2015,2,83,3,180
2331,06-12-2015,8,53,2,40
2332,06-12-2015,9,14,2,30
2333,06-12-2015,10,87,2,60
2334,07-12-2015,14,65,3,267
2335,07-12-2015,18,73,3,45
2336,07-12-2015,8,65,3,267
2337,07-12-2015,14,59,3,42
2338,07-12-2015,9,59,1,14
2339,07-12-2015,12,61,2,16
2340,07-12-2015,17,77,3,120
2341,07-12-2015,12,59,2,28
2342,08-12-2015,10,85,2,160
2343,08-12-2015,6,90,2,276
2344,08-12-2015,9,16,3,120
2345,08-12-2015,14,68,1,30
2346,08-12-2015,12,79,3,309
2347,08-12-2015,1,9,3,42
2348,08-12-2015,15,76,2,160
2349,09-12-2015,11,5,3,120
2350,09-12-2015,2,61,2,16
2351,09-12-2015,7,84,1,75
2352,09-12-2015,15,28,2,16
2353,09-12-2015,16,78,3,60
2354,09-12-2015,2,94,1,70
2355,09-12-2015,4,12,1,29
2356,10-12-2015,14,32,3,42
2357,10-12-2015,11,6,2,80
2358,10-12-2015,11,35,1,25
2359,10-12-2015,5,70,1,117
2360,10-12-2015,20,23,3,255
2361,10-12-2015,10,47,3,225
2362,10-12-2015,12,75,1,25
2363,11-12-2015,5,47,3,225
2364,11-12-2015,12,12,1,29
2365,11-12-2015,10,16,1,40
2366,11-12-2015,20,6,2,80
2367,11-12-2015,1,29,1,6
2368,11-12-2015,19,71,3,51
2369,12-12-2015,3,86,2,430
2370,13-12-2015,1,94,1,70
2371,13-12-2015,10,68,3,90
2372,13-12-2015,17,13,2,40
2373,13-12-2015,13,23,3,255
2374,13-12-2015,20,72,1,12
2375,13-12-2015,3,8,2,70
2376,13-12-2015,9,36,1,115
2377,13-12-2015,14,31,3,60
2378,13-12-2015,16,47,3,225
2379,13-12-2015,17,70,1,117
2380,14-12-2015,4,65,1,89
2381,14-12-2015,2,8,1,35
