Cust_id,Gender,Tenure,NumberofProducts,HasCreditCard,IsActiveMember,Churn
15768124,0,3,1,1,0,0
15661330,1,6,1,1,1,0
15781272,1,4,3,1,1,1
15573888,0,1,1,0,0,1
15575858,1,3,2,1,0,0
15645937,1,3,1,1,0,0
15702337,1,7,2,1,1,0
15764537,1,8,2,1,0,0
15619616,0,9,2,0,0,0
15585133,0,8,2,0,0,0
15573971,1,7,2,0,0,0
15579433,1,8,2,0,0,0
15777045,0,3,1,1,0,1
15611580,1,4,1,1,0,0
15614778,1,6,2,1,0,0
15771750,0,10,1,1,0,0
15593280,1,8,1,1,1,0
15569274,1,2,1,1,0,1
15654408,1,5,2,1,0,0
15657468,0,5,1,1,0,0
15614213,1,0,1,1,0,0
15589869,1,9,2,0,1,0
15693205,0,8,3,1,1,1
15797113,0,4,2,1,0,0
15676958,1,5,2,1,1,0
15739592,0,10,1,0,0,1
15656263,1,5,2,1,0,0
15636872,0,8,2,0,0,0
15589435,1,7,2,1,1,0
15640464,1,5,1,1,1,0
15723851,1,2,1,1,0,0
15722122,0,7,1,0,1,0
15696852,0,9,1,1,1,1
15634936,1,7,1,1,1,0
15575935,1,0,2,0,1,1
15634491,1,2,2,1,1,0
15628530,1,3,2,0,0,0
15678720,0,7,2,1,1,0
15627999,1,3,2,1,0,0
15571244,0,3,2,0,1,0
15739931,1,2,1,1,1,0
15806256,1,2,1,1,0,1
15787258,0,6,2,1,0,0
15706463,0,9,2,1,1,0
15691004,1,1,1,1,1,1
15792228,1,0,1,1,0,1
15733447,0,1,1,1,1,1
15679062,0,10,2,1,1,0
15594409,1,1,2,1,1,0
15613816,0,6,1,0,1,0
15681991,1,7,1,1,0,0
15796074,0,2,2,1,0,1
15625941,0,10,1,1,1,0
15615016,1,2,2,1,1,0
15748414,0,8,2,1,0,1
15751203,1,5,2,1,1,1
15662658,1,2,2,0,0,0
15574868,1,5,2,0,0,0
15790282,1,3,2,1,1,0
15762927,0,6,1,1,0,0
15803456,0,9,1,0,0,1
15771857,1,7,2,1,1,0
15700601,1,1,1,1,1,0
15569670,1,6,1,1,1,0
15772341,1,6,1,1,1,0
15661548,0,0,1,0,0,0
15787597,0,1,2,1,1,0
15806913,0,2,1,1,1,0
15804862,1,6,1,0,0,0
15792986,1,1,1,1,0,1
15625632,1,3,2,0,1,0
15727703,1,10,1,0,0,0
15606273,1,5,2,0,0,1
15799652,0,0,2,0,0,0
15715047,1,9,1,1,0,1
15784687,1,1,1,0,0,0
15615322,1,7,2,1,1,0
15722072,1,5,1,0,1,0
15646784,0,2,2,1,1,0
15644692,0,8,1,1,1,1
15670354,0,6,2,1,1,0
15716357,0,4,2,1,1,0
15786717,1,1,2,0,0,0
15771383,0,6,1,1,0,0
15649793,1,7,2,0,0,0
15731543,1,9,1,1,1,0
15684516,1,1,1,0,0,0
15677249,1,9,1,1,1,0
15581525,1,3,2,1,0,0
15628420,1,2,1,0,0,0
15600478,1,3,1,1,0,0
15594502,1,6,2,1,0,0
15784361,0,5,1,1,1,0
15767626,1,10,2,1,1,0
15632521,1,0,2,1,0,0
15665088,0,2,2,0,1,0
15652084,1,0,1,1,1,0
15574761,0,3,2,1,0,1
15729515,1,1,2,1,1,0
15682070,1,9,2,1,1,0
15743817,1,8,3,1,0,1
15572158,1,3,1,0,0,0
15584477,0,1,1,1,1,0
15614893,1,2,1,1,1,0
15665963,1,2,1,1,1,0
15612524,1,2,1,1,0,0
15596962,0,4,2,1,1,0
15744942,0,2,1,0,1,1
15573278,1,6,2,1,0,0
15717056,0,7,1,1,0,0
15795881,1,8,1,1,1,0
15758939,1,7,1,0,1,0
15792250,0,4,1,1,1,0
15740406,1,10,1,1,0,1
15768137,0,6,2,0,0,1
15569120,1,7,2,1,1,0
15723721,1,4,1,1,0,0
15777122,0,4,2,1,1,0
15742681,1,4,1,1,1,0
15582090,0,4,1,1,0,0
15711254,0,7,2,1,0,0
15775067,1,3,2,0,1,1
15602851,1,9,1,1,0,0
15802857,0,8,1,0,1,0
15701175,0,8,1,1,1,0
15783019,0,9,3,1,0,1
15728912,0,6,1,1,0,0
15585580,0,9,1,1,1,1
15583480,0,4,2,0,1,0
15620341,1,9,2,1,0,0
15613886,1,1,1,1,0,1
15792916,0,7,1,1,1,0
15710408,0,3,2,1,1,0
15598695,0,9,2,0,1,0
15649354,1,4,2,1,1,0
15737556,1,7,2,1,1,1
15671610,1,7,1,1,1,0
15625092,0,3,1,1,0,1
15741032,1,5,1,0,1,0
15750014,0,0,2,1,1,0
15784761,0,7,3,0,1,1
15768359,1,4,1,1,0,0
15805769,1,4,2,1,0,0
15719508,1,7,4,1,1,1
15609011,1,8,1,1,0,1
15703106,1,5,2,1,1,0
15626795,0,3,1,1,0,1
15773731,0,5,2,0,0,0
15756196,1,6,2,0,1,0
15687903,0,8,2,1,0,0
15777599,1,6,2,1,1,0
15754577,0,8,1,1,0,1
15584113,0,4,1,0,1,1
15669589,0,1,1,0,1,1
15632793,0,9,1,1,1,0
15711130,1,2,2,1,0,0
15615254,1,10,1,1,0,0
15720583,0,0,1,1,1,1
15780432,1,3,2,0,0,1
15673223,1,10,2,0,0,0
15807989,1,8,2,1,1,0
15761168,0,4,1,1,0,1
15651272,1,5,2,1,1,0
15812832,1,8,2,1,0,0
15680517,0,7,1,1,1,1
15750569,0,3,2,1,0,0
15690743,0,8,1,1,1,1
15627741,0,2,2,1,1,0
15712121,1,5,1,1,0,0
15805429,1,3,1,0,1,0
15814923,1,7,1,1,1,0
15589230,0,2,1,0,1,0
15775490,0,5,2,1,0,0
15749727,1,7,2,0,1,0
15619238,1,8,2,1,0,0
15593468,0,3,2,1,1,0
15718454,0,2,2,0,0,0
15789498,1,3,2,0,0,0
15744691,0,3,3,1,0,0
15708289,1,3,1,0,0,0
15790412,1,8,2,1,1,0
15741416,1,2,1,1,1,0
15598894,1,10,1,0,0,0
15663294,1,1,1,1,1,0
15572728,1,8,1,1,0,0
15706729,1,0,1,0,1,0
15674433,0,2,1,0,0,0
15641170,1,4,1,0,0,0
15806284,1,1,2,1,1,0
15690958,1,2,1,0,1,0
15606386,0,3,3,1,0,1
15682322,1,9,2,0,1,0
15579915,1,4,2,1,0,0
15681928,0,4,1,1,0,0
15734005,0,1,2,1,0,0
15650432,1,10,1,1,1,0
15592578,0,7,2,0,0,0
15671243,0,9,2,1,0,0
15775709,0,10,1,1,0,0
15702631,0,2,2,1,1,0
15602282,0,8,1,1,1,1
15717879,0,5,1,1,1,0
15740878,0,9,2,0,1,0
15794468,0,6,2,0,0,0
15773277,1,5,2,1,0,0
15572657,1,8,1,0,1,0
15800295,1,9,2,0,0,0
15672397,1,0,1,0,0,0
15684921,1,8,1,1,1,0
15720676,0,7,2,1,0,0
15731829,1,10,2,1,0,0
15732672,1,6,1,1,1,0
15692406,1,5,2,1,1,0
15764405,1,10,2,1,1,0
15757537,0,6,1,1,1,0
15793307,0,4,3,0,0,1
15660679,0,9,1,1,0,0
15666856,1,1,1,1,1,0
15687372,1,8,2,1,0,1
15667289,1,2,2,0,0,0
15624641,1,9,1,1,0,1
15734610,1,4,3,1,0,1
15631882,1,9,1,0,0,0
15642709,0,9,2,0,0,0
15811026,1,5,2,1,0,0
15596303,0,0,2,1,0,1
15787255,0,2,3,1,1,1
15617166,1,0,1,1,0,0
15742442,0,5,1,0,1,0
15758692,0,7,1,0,0,0
15568238,1,8,2,1,1,0
15730353,1,9,2,1,0,0
15731555,0,9,1,0,0,1
15582404,0,5,2,1,0,0
15721462,0,2,2,1,1,0
15632899,1,9,2,0,0,0
15808526,0,3,1,1,1,1
15694349,1,7,1,0,1,0
15718465,1,3,1,1,0,1
15682995,0,1,1,1,0,0
15584776,0,9,1,1,0,0
15777772,1,9,1,1,1,0
15576156,0,6,1,1,0,0
15646756,0,8,1,1,1,0
15742886,1,1,2,0,1,0
15586135,0,4,1,1,1,0
15616152,0,1,1,1,0,0
15721460,1,8,1,0,0,1
15727317,0,1,3,1,0,1
15649536,1,4,1,1,0,0
15754929,1,10,2,0,0,0
15572051,1,3,1,1,1,0
15668142,1,3,2,1,1,0
15701176,1,5,1,1,0,0
15708422,0,0,2,0,0,0
15655632,1,2,1,1,0,0
15744606,1,8,1,0,1,0
15612140,0,7,1,1,1,0
15656086,1,8,1,0,1,1
15655298,0,5,2,0,1,0
15644796,0,8,2,0,1,1
15726250,0,3,2,0,1,0
15764432,0,2,1,1,0,0
15631721,1,9,2,0,1,0
15707479,1,7,1,1,0,0
15579826,0,9,1,1,0,0
15668104,1,6,1,0,1,0
15641604,0,10,1,1,0,1
15587240,1,4,2,0,1,0
15680767,0,10,2,1,1,0
15601594,0,6,4,1,0,1
15589969,1,6,1,0,1,0
15703728,1,4,1,1,0,1
15617790,0,4,2,0,0,0
15662500,1,9,2,1,0,0
15778526,0,5,2,0,0,0
15670584,1,2,1,1,1,1
15748069,0,3,1,1,1,0
15680597,1,1,1,1,1,0
15628992,1,2,2,0,0,0
15719624,0,9,1,1,0,0
15812767,1,3,2,1,1,0
15689201,0,1,1,0,1,0
15614716,0,0,1,1,1,0
15683618,0,3,1,1,1,0
15799631,1,10,2,1,1,0
15692259,0,9,2,1,0,0
15590966,0,4,2,0,0,0
15656426,0,3,2,0,0,0
15675256,1,5,1,0,1,0
15751185,0,0,1,1,0,0
15789582,1,9,1,1,0,0
15651103,0,9,1,1,1,0
15672299,1,6,2,1,1,0
15772250,1,9,1,0,0,0
15763922,1,7,2,1,0,0
15633870,0,10,2,1,1,0
15624323,1,4,2,1,1,0
15688612,1,7,1,0,0,0
15694644,0,6,1,1,1,0
15587174,1,7,2,1,1,1
15579559,1,8,1,1,1,0
15775430,1,7,2,1,0,0
15623695,0,4,2,1,1,0
15760849,1,2,2,1,1,0
15813095,1,2,2,1,0,0
15705281,1,9,1,1,0,0
15812594,1,7,2,1,0,0
15626322,0,9,2,1,0,0
15723105,0,6,1,1,1,0
15588449,0,5,1,0,1,1
15794849,1,7,2,0,0,0
15620000,1,6,2,1,1,0
15799720,1,8,2,0,1,0
15711287,0,5,1,1,0,0
15613102,0,2,1,1,1,1
15621440,1,1,2,0,1,0
15677146,0,4,2,1,0,0
15801169,0,9,1,1,0,1
15722425,1,9,2,1,0,0
15682421,0,2,2,0,1,1
15691910,1,4,3,1,0,0
15721779,1,5,2,0,0,0
15579548,1,5,2,1,0,0
15681075,0,1,1,1,1,0
15607884,0,8,2,1,1,0
15767757,0,9,1,1,1,0
15791550,1,4,2,0,0,0
15658589,1,2,1,1,1,0
15670822,0,7,1,1,1,0
15629744,0,8,2,0,1,0
15660768,1,1,1,0,0,0
15726310,0,3,2,1,0,0
15641298,1,9,2,1,0,0
15625675,1,1,1,1,0,0
15713354,0,6,1,1,0,1
15633866,1,1,1,1,1,0
15704231,0,8,1,1,1,0
15735400,1,8,1,1,0,0
15632826,1,3,1,1,0,0
15751022,0,10,2,1,1,0
15664737,0,7,2,1,1,0
15681126,0,2,1,1,1,0
15738954,1,7,2,0,0,0
15662263,1,4,2,1,1,0
15621611,1,5,1,0,1,1
15783752,1,4,1,1,1,0
15709474,0,3,2,1,1,1
15701280,1,3,1,0,1,1
15671104,1,3,1,1,1,0
15796434,1,5,1,1,1,0
15781505,1,4,2,1,0,0
15625819,0,7,1,1,0,0
15753174,1,9,3,1,0,1
15654067,0,4,2,1,0,0
15724719,0,7,1,1,0,0
15624695,0,7,1,0,1,0
15718216,1,3,1,1,0,0
15586300,1,7,2,1,1,0
15783349,1,1,1,1,1,0
15725767,1,3,2,1,0,0
15791925,1,10,1,0,1,0
15793585,1,8,2,1,1,0
15576641,1,5,2,1,1,0
15749519,1,6,3,1,0,1
15684960,0,5,1,1,0,1
15591286,0,4,1,1,1,1
15668323,0,1,1,1,0,1
15608528,0,9,4,1,1,1
15645184,1,2,2,1,0,0
15702566,1,8,1,1,1,0
15660840,1,3,1,1,0,0
15750811,1,3,1,0,0,0
15733842,0,1,1,1,0,0
15581526,1,1,2,0,0,0
15662751,0,0,1,1,1,1
15684319,0,10,1,1,0,1
15702190,1,5,2,1,1,0
15588517,1,7,2,1,1,0
15801863,0,2,2,1,1,0
15584271,1,5,1,1,1,0
15700366,1,3,1,1,1,0
15804038,1,9,1,0,1,1
15720820,0,9,2,0,1,0
15743759,1,5,2,1,1,0
15749947,0,7,2,1,1,0
15670496,0,9,2,0,0,0
15746664,1,8,1,1,0,0
15745533,0,1,2,1,0,1
15761497,0,1,1,0,0,1
15628600,0,1,3,1,1,0
15627002,1,1,1,1,1,0
15614635,1,2,1,0,1,0
15731281,0,3,2,1,1,0
15814022,0,9,1,1,0,0
15659194,1,8,1,1,1,0
15745030,1,1,2,1,0,0
15691817,0,5,3,0,0,1
15707488,0,5,2,1,0,0
15784700,1,7,1,1,1,0
15710397,1,4,2,1,0,0
15687648,1,1,2,0,0,0
15732281,1,6,1,1,0,1
15607230,1,9,2,1,1,0
15567630,1,6,1,1,0,1
15587507,1,6,1,1,0,1
15733904,1,9,1,1,0,0
15709511,1,8,2,1,0,0
15579616,0,8,2,0,1,0
15694852,1,4,2,1,1,0
15589924,0,1,2,1,1,0
15799300,1,0,1,1,0,1
15731330,0,7,1,1,1,0
15694129,0,3,1,1,0,1
15620372,1,3,2,0,0,0
15744622,1,8,1,1,0,0
15799815,0,4,1,0,1,0
15759250,1,3,1,1,1,0
15732643,0,1,1,1,1,1
15690540,0,1,1,0,0,0
15803078,0,1,2,1,0,0
15652180,1,2,2,1,1,0
15741195,1,5,1,1,1,0
15743490,0,9,1,1,0,1
15575510,0,2,1,0,1,0
15732610,0,6,2,1,0,0
15602909,0,10,2,1,1,0
15734058,1,9,1,1,1,0
15801788,0,6,1,1,0,0
15702462,0,6,1,1,1,1
15683416,1,8,3,1,1,1
15794187,1,6,2,1,0,0
15792989,0,1,1,1,1,0
15613734,0,6,2,1,1,0
15606177,1,2,2,1,0,0
15636700,1,9,1,0,1,0
15645766,1,9,2,1,1,0
15671345,0,6,2,0,0,0
15652469,1,1,2,1,0,0
15749638,0,9,1,1,1,1
15728706,0,7,1,1,0,1
15735439,0,1,1,0,0,0
15778696,0,5,1,1,0,0
15624744,1,9,1,0,0,1
15584338,0,0,2,1,0,0
15726178,0,8,2,1,0,0
15794939,0,5,2,1,1,0
15788068,1,10,3,1,0,1
15572956,1,5,1,1,1,0
15780386,1,5,1,1,0,0
15791114,1,1,1,1,0,0
15708046,1,0,1,1,0,0
15719779,1,1,2,1,0,0
15591550,1,3,1,1,0,0
15639368,1,0,1,0,0,0
15699830,0,7,2,1,1,0
15569264,1,5,1,1,1,0
15595158,1,5,2,1,1,0
15599126,0,0,1,1,1,1
15650575,0,6,2,1,1,1
15641490,0,8,2,1,0,0
15680234,1,2,1,1,0,0
15592230,1,3,2,1,1,0
15626212,1,9,1,1,1,0
15700627,0,2,1,1,0,1
15782641,0,3,1,1,0,0
15784445,1,1,1,0,0,0
15813681,1,2,2,1,1,0
15596649,0,8,1,1,0,0
15700460,0,4,1,0,1,1
15724076,0,5,3,0,0,1
15784000,0,9,1,0,0,1
15733966,0,4,1,1,1,1
15612667,1,0,1,1,0,0
15654025,0,4,1,0,0,0
15589431,1,1,1,1,1,0
15578238,1,7,2,1,0,0
15566269,1,5,2,1,0,0
15639217,1,6,2,0,0,0
15688644,1,1,1,1,0,0
15662426,1,1,1,0,1,1
15720511,1,3,1,1,0,1
15567246,1,3,2,1,1,0
15647965,0,9,2,1,1,1
15679048,1,2,1,1,1,0
15675749,0,1,2,1,1,0
15782181,1,6,1,1,0,1
15795738,1,4,1,1,1,0
15773751,0,1,1,1,0,0
15655436,1,2,1,1,1,1
15691396,1,5,2,1,1,0
15796958,1,7,2,1,0,0
15801832,1,1,1,1,1,1
15661349,1,10,2,1,0,0
15719265,1,9,2,1,0,0
15779985,0,1,2,1,1,0
15663410,1,5,3,1,1,1
15704144,1,2,2,0,1,0
15774104,1,2,2,1,1,0
15812230,0,5,3,1,1,0
15742848,1,5,1,1,1,0
15745326,0,3,1,0,0,1
15674541,1,8,1,0,0,1
15728564,1,6,2,0,1,1
15580701,1,3,1,1,0,1
15688973,0,5,2,1,1,0
15709412,1,6,2,0,1,0
15607753,0,10,1,0,1,0
15705352,1,7,1,1,1,0
15602500,1,1,1,0,1,0
15672437,1,1,2,1,1,0
15720968,1,2,2,1,0,0
15730796,0,7,1,1,1,0
15768219,1,0,2,1,0,0
15663883,1,9,2,1,1,0
15589296,0,6,1,1,1,0
15586425,1,4,2,1,1,0
15679813,1,1,1,1,0,0
15681410,0,6,1,0,1,1
15668283,1,9,4,0,0,1
15624072,1,10,2,1,0,0
15669664,1,1,1,0,0,1
15682728,0,4,2,0,0,0
15573851,0,1,3,0,0,1
15733661,0,8,2,1,0,0
15710012,1,2,2,1,0,1
15763327,1,8,2,1,1,0
15668853,0,0,1,1,1,0
15639303,1,5,1,0,1,0
15691011,1,9,2,1,1,0
15638513,0,7,2,0,0,0
15648933,1,3,1,1,1,1
15628904,1,8,1,1,1,0
15644788,0,5,2,1,0,0
15598161,1,10,2,1,0,0
15745624,1,4,2,1,0,0
15733169,1,7,1,1,1,0
15801417,1,4,1,1,1,0
15592707,0,2,2,1,1,0
15593954,0,6,1,0,0,0
15714431,1,1,2,0,1,0
15638257,0,0,2,1,1,0
15690939,1,7,1,1,1,0
15723613,0,4,2,1,0,0
15813640,0,7,2,1,0,0
15707322,0,2,1,0,0,1
15588918,0,6,2,1,0,0
15600357,0,1,2,1,0,0
15747014,0,1,1,0,1,0
15809830,1,8,2,0,1,0
15662245,1,1,2,1,1,0
15651075,1,3,1,0,1,0
15594456,0,4,1,1,1,1
15583462,1,5,2,1,1,0
15757661,0,7,2,0,0,0
15729117,0,1,1,1,1,0
15749671,1,6,2,1,1,0
15566253,1,9,1,0,0,1
15595153,0,8,2,0,0,0
15698572,0,1,1,1,0,0
15674149,1,3,2,1,1,0
15623082,0,2,2,1,0,0
15797905,0,7,2,1,0,0
15746028,0,7,2,1,0,0
15582951,0,8,1,1,0,0
15616471,1,0,1,1,1,0
15641575,1,2,1,1,0,0
15638803,0,5,2,1,0,0
15808283,0,4,1,1,0,0
15811200,0,2,2,0,0,0
15733476,1,6,1,1,1,0
15633274,1,7,1,1,0,0
15582168,0,4,2,1,0,0
15807269,1,2,1,0,0,1
15602979,1,1,1,1,0,0
15660417,0,10,1,0,0,1
15590199,1,1,1,0,1,0
15641794,1,5,2,0,1,0
15779174,0,2,2,1,1,0
15785547,1,8,2,1,0,0
15795124,1,9,1,0,1,0
15718912,0,5,1,0,1,1
15592028,0,7,1,1,1,0
15580227,1,6,2,1,0,0
15657830,1,4,2,1,0,0
15798256,0,1,2,0,0,1
15643819,0,4,2,0,0,0
15754301,1,5,1,1,0,0
15726855,0,9,1,1,0,1
15755225,1,9,2,1,0,0
15725221,1,10,1,1,1,0
15789055,1,2,1,1,0,0
15617507,0,7,2,1,0,0
15668894,1,5,2,0,1,0
15589563,1,2,2,0,0,0
15693162,0,5,1,0,0,0
15750099,0,6,1,0,0,0
15795540,0,2,1,0,1,0
15794941,0,1,3,1,0,0
15611848,1,3,1,0,1,0
15581237,1,1,1,1,1,0
15738150,1,5,2,1,1,0
15678571,1,4,2,0,0,0
15736124,1,1,2,1,1,0
15623202,0,10,2,1,0,1
15804201,1,4,1,0,1,0
15596863,0,3,1,1,1,0
15696277,0,9,2,1,0,0
15748608,1,5,1,1,1,0
15723864,1,1,2,1,0,1
15802390,0,2,2,1,1,0
15774336,1,9,2,1,1,0
15648766,1,3,1,0,0,0
15659094,0,8,2,0,0,0
15606397,0,1,1,0,1,1
15642619,1,2,2,1,0,0
15666032,1,1,1,0,0,0
15595842,1,2,1,0,0,1
15753837,1,4,2,1,1,0
15783882,0,5,2,0,1,0
15799790,1,9,1,1,1,0
15628155,0,7,1,1,1,0
15703778,1,8,1,0,1,0
15722322,0,2,2,0,1,0
15639278,0,6,2,1,1,1
15568487,1,7,1,1,1,0
15682084,1,9,2,1,0,0
15642821,0,8,1,0,0,1
15601387,1,10,2,1,0,0
15642515,0,1,2,0,1,0
15710421,0,8,1,0,0,0
15726774,1,3,1,0,0,0
15649078,0,8,2,1,1,0
15641877,1,9,1,1,1,0
15796496,0,8,1,1,0,0
15815690,0,3,1,1,1,0
15631739,1,10,1,1,1,0
15625584,1,2,2,0,0,0
15802466,0,7,2,1,1,0
15697028,1,0,2,0,1,0
15575759,0,3,1,1,0,1
15567442,0,3,2,1,1,0
15746805,1,9,2,1,0,0
15636330,0,1,2,1,0,1
15714970,1,0,1,1,0,0
15653784,1,2,1,0,1,0
15693543,0,8,2,0,1,0
15773283,1,6,1,1,0,1
15742534,0,2,2,1,1,0
15569878,1,3,1,1,1,0
15729454,1,8,2,1,0,0
15578375,1,6,2,0,0,0
15785559,1,1,1,1,0,1
15649414,0,6,1,1,1,0
15701605,1,1,1,1,0,0
15686696,0,6,2,1,0,0
15625586,1,4,1,1,1,0
15654975,0,0,2,0,1,0
15782993,1,10,2,1,1,0
15774382,1,4,1,1,1,0
15689602,1,2,1,1,1,0
15756155,1,4,2,0,1,0
15812647,1,8,2,1,0,0
15736043,1,6,1,1,1,0
15696744,0,3,1,0,0,0
15602572,1,9,2,1,1,0
15674765,1,4,1,1,0,0
15678725,0,8,2,0,1,0
15694444,0,8,3,1,0,1
15795878,1,3,2,1,1,0
15735346,0,10,1,1,1,0
15687094,0,9,2,0,0,0
15790067,1,3,1,0,0,0
15605742,1,0,1,1,0,1
15566740,1,3,1,0,1,0
15664897,0,2,1,1,1,1
15585777,1,3,1,1,1,0
15650864,1,6,2,1,0,0
15806709,1,6,1,0,0,0
15633818,1,9,2,1,0,0
15713845,1,7,1,1,0,1
15639662,1,2,2,1,0,0
15567013,1,3,2,1,0,0
15777784,0,6,1,0,1,0
15800251,0,10,2,1,0,0
15651315,1,3,2,1,0,0
15651450,1,3,2,1,1,0
15784218,1,0,2,1,1,0
15572398,0,6,2,1,1,0
15707962,1,6,2,1,0,0
15705663,0,5,2,1,1,0
15645355,1,3,1,1,1,1
15729557,1,5,1,1,0,1
15631436,1,4,1,1,0,0
15583073,0,2,1,1,1,1
15614361,1,9,1,1,1,0
15724684,1,5,1,1,0,0
15700083,1,2,2,1,0,0
15636541,1,5,1,0,1,0
15796015,1,3,1,0,1,0
15787222,1,1,2,1,1,0
15594270,1,7,2,1,1,0
15701524,1,0,2,1,0,0
15645847,1,2,3,1,0,1
15708867,0,3,3,1,0,1
15613140,1,6,1,1,1,0
15628893,1,8,1,1,0,0
15764073,0,9,2,1,1,0
15782879,1,2,2,1,1,0
15635964,1,4,1,1,0,1
15726087,0,5,1,1,1,0
15726313,0,5,2,1,0,0
15578073,1,8,2,0,0,0
15786249,1,2,2,1,0,0
15812850,1,5,2,1,1,0
15596972,1,3,1,0,0,0
15620579,0,8,2,0,1,0
15768270,0,9,2,1,0,0
15656597,1,2,2,1,1,0
15699446,0,2,2,1,1,0
15615004,0,1,2,1,1,0
15704771,0,6,2,1,1,0
15588372,0,9,1,0,0,1
15681439,1,10,2,1,0,0
15607509,1,5,2,1,0,0
15670343,1,6,2,0,0,0
15597968,1,7,1,1,0,1
15658432,1,6,1,1,1,0
15616431,1,4,1,0,1,0
15796957,1,9,3,0,1,1
15815552,0,6,1,1,1,0
15631871,0,7,1,1,1,0
15635870,0,5,1,0,1,1
15596713,1,7,2,1,1,0
15684211,0,9,1,1,0,0
15760521,0,1,1,1,1,0
15608408,1,1,2,1,0,0
15804721,1,0,1,0,0,0
15730272,1,5,1,1,1,0
15741988,0,8,1,1,0,1
15771728,1,7,3,1,0,0
15605113,0,1,1,1,1,0
15661945,0,4,3,1,0,0
15783816,0,5,2,0,0,0
15721207,1,6,1,1,0,0
15764072,0,1,1,1,1,0
15689412,0,7,1,1,0,0
15798385,0,3,2,1,1,0
15775339,0,8,1,1,0,0
15585256,1,2,2,1,1,0
15797329,1,4,1,1,0,1
15780220,1,10,1,1,1,0
15648951,1,7,2,1,1,0
15752409,1,6,2,0,0,0
15807524,0,4,2,0,0,0
15766649,1,10,1,0,0,0
15696812,1,6,2,1,1,0
15581295,0,1,1,1,0,0
15663234,0,7,1,1,1,0
15741417,0,7,2,1,1,0
15695174,1,4,1,1,1,0
15665168,0,3,2,1,1,0
15601503,1,4,2,0,0,0
15706131,0,9,2,1,0,0
15782758,1,5,1,1,1,0
15591091,1,5,1,1,0,1
15715877,1,2,2,1,0,0
15756918,0,2,2,0,0,0
15746662,0,1,1,0,1,0
15626679,1,3,2,0,1,0
15793343,0,8,2,1,1,0
15576774,0,7,2,0,0,0
15801316,1,8,1,1,1,0
15800514,0,2,2,0,0,1
15662232,1,2,2,1,0,0
15737778,0,4,1,1,0,0
15782096,0,6,1,1,1,1
15783522,0,8,1,1,1,0
15785373,0,5,1,1,0,1
15756272,0,9,1,1,0,1
15615245,1,5,1,1,1,0
15600174,1,7,1,0,1,0
15752956,1,6,2,1,1,0
15644882,0,10,1,1,0,0
15766272,0,0,1,1,1,0
15800620,0,9,2,0,0,0
15569764,0,2,1,1,0,0
15747458,0,3,2,1,1,0
15573171,1,1,1,1,1,1
15736769,0,9,2,1,0,0
15763381,1,0,1,0,1,0
15814430,1,9,1,1,0,1
15638607,0,2,1,1,0,1
15737133,1,4,1,1,1,0
15613945,0,5,2,1,0,0
15659937,0,7,2,0,1,0
15765287,0,2,2,1,0,0
15661723,1,4,1,0,1,1
15766064,1,9,2,1,0,0
15649616,1,7,1,1,1,1
15719017,0,8,2,1,1,0
15720919,1,7,1,0,1,1
15706706,1,7,2,0,1,0
15709653,1,8,2,1,0,0
15805104,0,6,2,0,1,0
15622442,1,5,2,1,0,0
15572801,1,5,2,0,0,0
15767598,1,8,2,0,0,0
15757897,0,3,1,1,1,0
15568104,0,6,2,0,1,0
15763414,1,9,1,1,0,0
15732265,1,9,2,1,0,0
15621974,0,4,2,1,0,0
15803947,0,6,1,0,0,1
15720706,0,2,1,1,1,0
15759290,1,9,2,1,0,0
15651664,0,1,1,1,0,1
15795132,0,3,1,0,0,0
15811565,0,3,1,0,1,1
15713774,0,6,1,0,0,1
15691840,0,6,2,0,1,0
15682021,1,6,2,1,0,0
15612931,0,4,1,1,1,0
15676707,0,4,2,1,0,0
15601383,1,5,1,1,0,0
15662662,0,6,2,1,0,0
15752694,0,4,1,0,1,0
15590683,0,6,1,0,1,0
15773591,1,7,2,1,1,0
15723620,1,7,2,0,1,0
15671779,1,5,2,0,0,0
15672966,0,9,2,1,1,0
15624667,1,6,1,1,1,0
15812888,1,3,4,1,1,1
15724154,0,4,1,1,0,1
15749540,1,7,2,1,0,0
15621063,0,8,1,1,0,0
15661626,0,6,1,1,0,1
15698703,1,5,2,1,1,0
15801431,0,9,1,1,1,0
15649451,1,9,2,0,1,0
15626156,0,3,2,1,1,0
15606158,0,9,1,1,0,0
15589496,1,5,2,0,0,0
15730345,0,2,1,1,1,0
15572038,1,9,1,1,0,1
15643439,1,10,2,0,1,0
15604158,0,10,2,1,1,0
15657396,1,9,2,0,1,0
15709478,1,1,2,0,1,0
15628824,0,5,1,0,1,0
15814519,0,7,2,1,0,0
15636520,1,1,1,0,0,0
15794414,1,6,1,1,1,0
15643671,1,5,2,1,0,1
15700650,1,3,2,0,0,0
15680224,0,6,2,1,1,0
15784286,1,5,1,1,1,0
15693996,0,1,1,0,0,0
15764343,0,8,1,1,0,0
15704168,1,8,1,0,0,1
15680197,1,10,2,1,1,0
15633729,1,10,1,1,1,0
15577683,0,4,2,1,1,0
15800746,1,7,1,1,1,1
15788686,1,8,2,1,1,0
15742798,0,7,1,1,0,1
15596647,1,8,1,1,1,0
15756070,0,4,2,0,1,0
15775116,1,3,2,0,0,0
15575428,0,2,2,1,1,0
15654074,1,8,1,1,0,0
